image_id,entropy
267,2.789218782433248
268,2.694358657292782
269,2.895793572866831
270,2.3044805005792792
271,2.594499591541153
272,2.837251449546595
273,2.79489269299607
274,2.9165417123355977
275,2.830737186871283
276,2.6140191095157697
277,2.812397659961085
278,2.824999331888853
279,2.6301873785497785
280,3.01108196842419
281,2.793525965733862
282,2.6698188742804323
283,2.512563036094141
284,2.9471516489615532
285,2.354095977041973
286,2.9492679619531637
287,2.916468757215969
288,2.7289480637645513
289,2.88961622157837
290,2.3135780299348934
291,2.7240152962872033
292,2.8867273022262405
293,2.794455036152582
294,2.9077811643377904
295,3.1686568823852745
296,2.8736516799466796
297,2.6389062891693196
298,2.891097111000893
299,2.77484853471915
300,2.871619490721986
301,3.008406810052193
302,2.884272312941319
303,2.4276913822758215
304,2.6644726028763874
305,2.5117972458367346
306,2.6158296312810263
307,2.786507801139357
308,2.9324434473335086
309,2.5630700065646903
310,2.825179455767138
311,2.6540095839997453
312,2.7389838930053414
313,2.9953517028395518
314,3.0174286968968564
315,2.88733045421907
316,2.6196399692182215
317,2.7710009628123653
318,2.939469715068578
319,2.783378981921081
320,3.1231900038516884
321,2.6835537188466865
322,2.383976487534126
323,2.6975401898065563
324,3.1030110000805298
325,2.758396881149668
326,2.9152694010309417
327,2.967503891256439
328,2.8168447834829773
329,2.611058203408354
330,2.2069829414136333
331,2.8841151108446006
332,3.0513984554567504
333,3.061215256514397
334,2.8957633381007164
335,2.8619757800786885
336,2.871331961447228
337,2.953749740833528
338,2.578741953613538
339,2.870700728488916
340,2.280335345635527
341,2.7356808190671535
342,3.1203847720516804
343,2.8851473878457616
344,2.6284666856781187
345,3.0473869995532077
346,2.961522611560755
347,2.9669918208184973
348,2.665312686494541
349,2.943354456782632
350,2.616898517528187
351,2.4883525008531
352,2.447296215394073
353,2.8254258915999118
354,2.735840642580915
355,2.932389304032836
356,3.033253672099489
357,2.793369594476628
358,2.91547986757743
359,2.938206743404352
360,2.5357591307573526
361,2.8705893162582177
362,2.7645704153706694
363,2.5894840458409507
364,2.398617049212832
365,2.7966696897552263
366,2.6857448057932247
367,2.8045982824037976
368,2.6774084721015643
369,2.780516071972832
370,2.9664518451420454
371,2.432610098474708
372,2.56210466531433
373,2.9010378344063024
374,2.7661909341369446
375,2.820149540095158
376,2.980871458489489
377,3.140768670428928
378,2.519977124482965
379,2.7797801285790427
380,2.51800932416643
381,3.0787797755473627
382,2.863205071259756
383,2.9024853902044474
384,2.6278148397540493
385,2.8285375078975816
386,2.9280370472842385
387,2.65380230252794
388,3.020216252423734
389,3.131864820534945
390,2.9524522073500794
391,2.5819196104197295
392,2.632856463026983
393,2.6993155160724474
394,2.5963997561288417
395,2.3936409117782556
396,2.753272299454147
397,2.7050933639413306
398,2.860171087622545
399,2.892206521489591
400,2.8560264108719857
401,2.72766330316351
402,3.026770729436727
403,2.6708172287353475
404,2.9978508599136475
405,2.827248412886197
406,2.6459410203844267
407,3.146333633475109
408,2.7370326559709612
409,2.497065087620881
410,2.7748136109628114
411,2.767342415300247
412,2.895681786618833
413,3.017042282360133
414,2.796169317430194
415,2.5212286460948454
416,2.9795207874085117
417,2.6570208020121906
418,3.0710081593494274
419,2.9445573332086314
420,2.4283486688219003
421,2.9090510111885113
422,3.052074729426822
423,2.7920531904414805
424,2.8077195658478273
425,2.219209546737912
426,2.8366688552224737
427,2.803647833849381
428,2.9006961103666304
429,2.79039085666962
430,2.951618845321195
431,2.604980540858632
432,2.8215428506645166
433,2.7747839916987713
434,3.0575550691125337
435,2.943671548072958
436,2.8247047174505457
437,2.909776125662738
438,2.3255905543900313
439,2.452064141962329
440,2.529354789272809
441,2.7618560271774095
442,2.622510560631995
443,2.6116867436068407
444,2.826611182380037
445,2.954654648758453
446,2.4854465947311803
447,2.7196715202144572
448,2.951081142381823
449,3.0617339418880634
450,2.6930130419047416
451,2.7284864020450397
452,3.090319892728219
453,2.980903492728034
454,2.8734251221903175
455,2.713075080023623
456,2.6463219728799423
457,2.8463962341611913
458,2.9621588844341304
459,3.102307773430976
460,2.9285559452180525
461,2.7218772538898426
462,3.0234920132436733
463,2.8773474687253655
464,2.8700929847123016
465,2.8939386742643527
466,3.130067207768002
467,2.825508643453272
468,2.4898908401616753
469,2.697571070212915
470,2.976911482702539
471,2.663581677432623
472,2.500979359237564
473,2.718487416738041
474,1.9872602743180565
475,2.7860847807288143
476,2.6841185994267693
477,2.5493047043663606
478,2.779254979522861
479,2.4431987086458795
480,2.5762253899083247
481,2.8720185446277102
482,3.0964853012676206
483,2.8374854351834164
484,2.5066027955213364
485,2.8258845523563125
486,2.937037588372293
487,2.9606911798462705
488,2.738659567884198
489,2.4615699551901384
490,2.498001230136753
491,2.860694715791806
492,2.8546626340715475
493,2.9646617228374677
494,3.1053200283493516
495,3.010978293219163
496,2.78300269632462
497,2.5769237613121634
498,2.960482754097395
499,2.737312095086411
500,2.8949857558496404
501,2.835013575073277
502,2.7814807672609003
503,2.8823372074067257
504,3.1931300302996104
505,2.9402875005757125
506,2.6883892625488004
507,2.8104925507934193
508,2.591383844527947
509,2.32733330922787
510,2.681118640364895
511,2.9659847900661602
512,2.825464703423861
513,2.598915774611392
514,2.9752187897088698
515,2.8688046153452773
516,2.3129987504099696
517,2.677470935005922
518,2.9079688957686467
519,2.8605778858933064
520,2.829252087605324
521,2.766995185367123
522,2.8098673975766575
523,2.950103043202549
524,3.0144123054193526
525,2.76713478673408
526,2.7050676183788425
527,2.6090531233468974
528,2.592965799985489
529,2.582168424129493
530,2.969251955791404
531,2.7914723204292042
532,1.9301005405389082
533,2.4967907425014215
534,2.5926705316811574
535,2.67841152660815
536,2.7475968935309956
537,3.0714463412004
538,2.7309863678399036
539,2.922980596486325
540,2.757283524382444
541,2.89969816562118
542,2.684285799671854
543,2.768149999160936
544,2.497344230393428
545,2.5663530865567905
546,2.877599010745875
547,2.8633643095154184
548,2.9074134458857612
549,3.0409229884180795
550,3.098973844302744
551,2.9109188060676874
552,2.941875553541766
553,2.8040769672418593
554,2.5166575584163957
555,2.9180392232808137
556,2.6296145287833337
557,2.800863977601044
558,2.8077361544521233
559,2.7990219445465194
560,2.801108727345936
561,2.8485077384148916
562,2.74751617134656
563,2.521185640636872
564,3.0155496942933873
565,2.8077910476173153
566,2.946085120709511
567,2.6692437371723003
568,2.7833410601773965
569,2.6597556959128945
570,2.7941517515447902
571,2.4296595829526484
572,2.4757323728262866
573,3.0507060190942994
574,2.953187361228321
575,2.906123733990742
576,2.8239186114752415
577,2.8866974505624032
578,2.264934622025529
579,2.8084871970073046
580,2.498429023244381
581,2.397057199865525
582,2.9819284988479033
583,2.8725023119654534
584,2.6236990209014284
585,2.5682364118462515
586,3.0062016469902324
587,2.9903173305882476
588,2.713685980051078
589,2.86892259273567
590,2.9286353793348243
591,2.7560814094534565
592,2.8770022304660325
593,2.405723159027049
594,2.5674322796525915
595,2.8631880836890646
596,2.9761036538618475
597,2.7664726106701973
598,2.5320213561143547
599,2.9110658758842396
600,2.704629563022048
601,2.81580797943286
602,2.629779688527457
603,2.954660280699237
604,2.8367843183449954
605,3.0589526876676607
606,3.021586435977755
607,2.656662322464048
608,2.6284498806195913
609,2.8601777313041943
610,2.5693162595744097
611,2.815283130459468
612,1.9040027063737412
613,2.7020347951997064
614,2.8594943809905122
615,2.626167935482322
616,2.1732261308121057
617,2.7961444842583147
618,2.4124703333527795
619,2.82668985605335
620,2.662858633798685
621,2.8893213780176823
622,2.6382167127837914
623,3.0690801709892286
624,2.8964048259190998
625,2.9053720012269406
626,2.626380985997234
627,2.80932488484937
628,3.012301617698059
629,2.7151586586371868
630,3.1318595448318165
631,2.882068734464035
632,2.6667210923527844
633,2.90682156111741
634,2.7827127800977762
635,2.7244293425451187
636,2.963928928980076
637,2.9099214388705237
638,3.0680849261960352
639,2.6711768114303878
640,2.8369170788641114
641,2.8217790610933795
642,2.523577885903547
643,2.9304963109934756
644,2.5110182816707267
645,2.4561927384480953
646,2.7390672958840003
647,2.888678382216228
648,2.8163509402889053
649,2.4991031680492157
650,2.6922694506307443
651,2.8190312678177962
652,2.200264011384999
653,2.776667337649282
654,2.6320859803482173
655,2.760329548685606
656,3.0900942346111573
657,2.621794256472895
658,2.7789409044184175
659,2.8382632789264357
660,2.843219648110397
661,2.7980121467731176
662,3.041525586185208
663,2.9200801029062666
664,3.1211276090403555
665,2.7099653318589945
666,2.937603005480279
667,2.8394788876248525
668,2.787286596939269
669,3.118278505544432
670,3.064161079022474
671,2.759215643423494
672,2.6867490400643512
673,2.5621174733067913
674,2.4539807173371795
675,2.0868577434070783
676,2.6184818500789433
677,2.4953985496890656
678,3.0595674071338026
679,2.691402405873075
680,2.874987759694776
681,2.6977371792571057
682,2.709244111294121
683,2.7228311948050035
684,2.49304396468192
685,2.8236301996843305
686,2.5806096572818196
687,2.857377846300192
688,2.706828722264359
689,2.8416609922496896
690,2.6491553391219003
691,2.570295852492466
692,2.7966219834224333
693,2.701225746155354
694,2.7499798715252477
695,2.9249283569858235
696,2.885817289266304
697,2.869603040924717
698,2.7135234217255477
699,2.7988406874662677
700,2.6284452052996348
701,2.794700607958576
702,2.730708952100529
703,3.1501804319268127
704,2.770809632173565
705,2.9566039187119766
706,2.6904288384589394
707,3.089406957428188
708,2.9494280534926443
709,2.673474154288244
710,2.2864645668211465
711,2.93945958597079
712,2.6952182217939207
713,2.9986325413354997
714,2.8865621075835235
715,2.867376041424697
716,2.97455026033451
717,2.691783118530022
718,2.9939354557610964
719,2.9017551185727353
720,2.670353587113424
721,2.8505488445727054
722,2.7287395253695865
723,2.868251513882484
724,2.8025464972697076
725,2.7442438893576115
726,2.722970532485662
727,2.7030580203885193
728,2.7307751136389986
729,2.4814873108564446
730,2.6154564983417585
731,2.536429769663974
732,2.9266318930256494
733,2.722900730331809
734,2.9544279868793453
735,2.6260408159372224
736,3.045969717284612
737,2.881840734810307
738,2.499652943578478
739,2.69899793178081
740,2.701397467628352
741,2.9546172612429196
742,3.0675885665950196
743,2.495195906989816
744,2.928140018465963
745,2.411017508350457
746,3.010224706269255
747,2.8422355738759535
748,2.8851323123277606
749,2.693701930784032
750,2.808951714490078
751,2.3726561944389126
752,3.2154558229492674
753,2.870256068372392
754,2.440080065903186
755,3.0005119418971953
756,2.812042634703761
757,2.823842867647716
758,2.8774966823525703
759,2.397514287486545
760,2.905071204346843
761,2.7057073514956373
762,3.0853680170775504
763,2.387174160256272
764,3.1134405234960068
765,2.9342510510093076
766,2.9783395301164806
767,2.846906903634951
768,2.947447945871828
769,2.8383342960942954
770,2.5719207057986413
771,2.4097825081043833
772,2.705337494028068
773,2.5507826540874534
774,3.0541511466426154
775,2.752576425411035
776,3.0054183012037154
777,2.858160861847278
778,2.536985155851574
779,2.646210841343006
780,2.075974696252405
781,2.5645944857455074
782,2.8586014727213795
783,2.8899106801922945
784,2.8086250428374995
785,2.9731094565713705
786,2.0722311081801674
787,2.832933577266869
788,2.7555922035337432
789,3.010362900975262
790,2.468252480414649
791,2.5475405518256693
792,2.822282496546157
793,3.0401869203152017
794,2.8296401614131965
795,2.6020209185375336
796,2.5895180191105545
797,2.910918169511753
798,3.0005771527403704
799,2.6481321156558186
800,2.8573684232465073
801,3.1086483543519745
802,3.0308114412030633
803,2.603166634159681
804,2.3952136339075274
805,2.744748333589802
806,2.603246022332421
807,3.1449224669952067
808,2.6450576451484444
809,2.79129183971319
810,2.7910787916792064
811,2.7343235597772226
812,2.5352334289397076
813,2.771060521833368
814,2.6069625486572114
815,2.9193807473504485
816,2.5939227720617004
817,2.826144016618668
818,2.0056095508803806
819,2.8740739562093256
820,2.5090189007090555
821,2.9596453922977424
822,2.786053953879604
823,2.9877949876716974
824,2.9335906596125794
825,2.824185148654794
826,2.711146764020006
827,2.892395726715308
828,2.6328312363814503
829,2.7987806009100864
830,2.8414973719356755
831,2.9149782809436604
832,2.720535661745205
833,3.1260821976864985
834,2.863361426787801
835,2.646842912505158
836,2.9596917044049795
837,3.0720678067994927
838,2.6952659957789504
839,3.002426494829471
840,2.7838955867926183
841,2.580640203321081
842,1.9793239544104608
843,2.5774476358780065
844,2.911733226701617
845,2.7651343760055798
846,2.5365697499182187
847,2.7573072441233673
848,2.583224302905819
849,2.5606166868914713
850,2.557621321446337
851,2.919503936071394
852,3.014863813533913
853,2.849744032211649
854,3.0802241796855188
855,2.9177210058557423
856,2.969858355892473
857,2.7175994449882914
858,3.051620573557251
859,2.9662338160002815
860,3.0066966462216485
861,2.3673862588378243
862,2.522602581308807
863,2.979590908537571
864,2.9556500864299697
865,2.880960012502751
866,2.9721734190317597
867,2.5001412767288964
868,2.709384598720254
869,2.836283164103533
870,2.8612473034656065
871,3.120391718256696
872,2.9312652740332203
873,2.447783857654628
874,2.8749375867437807
875,2.614960057394947
876,2.7241479589998248
877,2.601729653075567
878,2.98986314211617
879,2.704262694919986
880,2.629410237354996
881,3.0817591595858036
882,2.2452275690788985
883,2.7331518826489436
884,2.7936525656142566
885,2.6859712439870465
886,3.03050737036332
887,2.375574093899683
888,2.9305373558155257
889,2.4540212962311294
890,3.0224716144931074
891,3.004489776850174
892,2.5519297244955714
893,2.8639968301821725
894,2.9880631158365287
895,2.92290656574558
896,2.9735156317255163
897,3.0047551160132446
898,3.007490903746904
899,2.4389735725125012
900,3.0935938926737325
901,2.442396610202069
902,2.442416135991604
903,2.9837153437145427
904,2.5073393246538203
905,2.681658125257431
906,2.7826455037245292
907,3.115018475132992
908,2.6314449424298187
909,2.752369428711534
910,2.917146432635337
911,2.9206814328385136
912,3.0392301659033008
913,3.1375172129550495
914,2.8595692644232718
915,2.827715008425833
916,2.906067398791968
917,2.456526360151613
918,2.855679084774152
919,2.9278752563223476
920,2.9563708964103688
921,2.642795734810618
922,2.9024259246035227
923,2.714362945046191
924,3.0157458800309715
925,2.755264936811556
926,2.9098271726506164
927,2.9391605860879872
928,2.9407308258904754
929,3.004877650468218
930,2.911402699876117
931,3.0353620531836216
932,2.843757279323285
933,2.8855135569177404
934,2.8494241232217288
935,2.765818797546313
936,3.082405576082312
937,2.696942462462327
938,2.8328449431788503
939,2.068880048639127
940,3.096284496918612
941,2.9441465509582048
942,3.0363087500882626
943,2.80678387233281
944,2.410566908861227
945,2.8912224886983413
946,2.944221829216532
947,2.85525705467922
948,2.6085287187026203
949,2.687176673484962
950,2.859983313463976
951,3.0984266384386823
952,2.725597645335955
953,2.817994908340826
954,2.4189790742765873
955,2.9607208704238657
956,3.008432239101765
957,2.636211534352401
958,2.7116617201764623
959,3.0961828211299025
960,2.797085634007696
961,2.854347931305227
962,2.8407715341011017
963,2.3953171686507195
964,3.0761141981245346
965,2.753433995094376
966,2.769203382272944
967,2.7797366870774507
968,2.905027465650688
969,2.9552667880874144
970,2.864021034684108
971,2.833985797370538
972,2.7351456207363305
973,2.9912307284068236
974,2.592585186851449
975,2.3614543149382423
976,2.847520980347562
977,2.663304513022436
978,2.7199287437728135
979,2.7812259939794948
980,2.8705441060783556
981,2.869072522415785
982,3.1890683999507505
983,2.5048577398620027
984,2.731007040832847
985,2.614614885376342
986,2.803227663138214
987,2.934487083737299
988,2.809354999843401
989,2.920909055672161
990,2.318971744047208
991,2.514075648775049
992,2.573933055748392
993,2.6797243214107613
994,2.5612381949799214
995,3.0451061018376384
996,3.099901772135007
997,2.660184021143675
998,2.8398525398765115
999,2.833352096608336
1000,2.9397008104820745
1001,2.4542752358591016
1002,2.6842554596060246
1003,2.6848763579982635
1004,2.6053149844888592
1005,3.0787581336801115
1006,2.855588587773735
1007,2.6380067340105398
1008,3.0789227863775976
1009,2.8654985779345465
1010,2.587894582080756
1011,2.656070612444646
1012,2.876870405589317
1013,2.292097636656882
1014,2.967748263972702
1015,2.7340121586737482
1016,2.9836935520245538
1017,2.9292353132725224
1018,2.9555317135493713
1019,2.7299092886512186
1020,2.7676364151995463
1021,2.715982527754951
1022,2.7609681054747743
1023,3.071587533412054
1024,2.4526271112879026
1025,2.5832662357795235
1026,2.9259128551599205
1027,2.7671693616284156
1028,2.606225004993211
1029,2.637128978378656
1030,2.6838818088920875
1031,2.626345618066883
1032,2.569834859868208
1033,2.928887084819391
1034,2.883116285938392
1035,2.874711989322491
1036,2.9380146498012536
1037,2.6865082816915735
1038,2.929060898536985
1039,3.081238673147979
1040,2.353117289122789
1041,2.9181501242780237
1042,2.9285210973522284
1043,2.841560101641398
1044,2.8855982805906604
1045,2.8769603778250654
1046,2.822857855267093
1047,2.89491600274901
1048,2.67941952396619
1049,2.772832968383691
1050,2.858900996713242
1051,3.1585888129398567
1052,2.8825520577295425
1053,2.7996985003524304
1054,2.8663160577035365
1055,2.8516407854400976
1056,2.6196214555341677
1057,2.9601467012421643
1058,2.6047008543592414
1059,3.0487717318553376
1060,2.9360697871131514
1061,2.7675432483667617
1062,2.9195221008555508
1063,2.9057273681071503
1064,2.8434139480771967
1065,3.0432294700121503
1066,2.571146292256483
1067,2.6003249801191233
1068,2.7466057574814537
1069,2.8598838220277027
1070,2.528412310260969
1071,2.388164600437881
1072,3.0202678646075993
1073,2.9598407554015056
1074,2.8427265439251284
1075,3.099590922589356
1076,3.0446963252828456
1077,2.825824031333841
1078,2.7057614047844387
1079,2.8181459020495248
1080,2.61808547183486
1081,3.0416994226133114
1082,2.68142127727682
1083,2.7511207143009613
1084,2.8719418806039982
1085,3.090420865861785
1086,2.5116926214087307
1087,2.732817008011423
1088,2.798958388267496
1089,2.5819356086249434
1090,3.138246564642462
1091,2.6151499415520827
1092,2.949501082094748
1093,2.5187625098562556
1094,2.2600506247320626
1095,2.9093085110931147
1096,2.8856294720226363
1097,2.9883336528689526
1098,2.7550945645583567
1099,3.071890892029573
1100,2.8014108024000657
1101,3.030586386731424
1102,2.746445569143446
1103,2.845849899599272
1104,2.8805318644963616
1105,2.620866438808727
1106,2.617361569814303
1107,2.6860315821370664
1108,2.74042259171337
1109,2.7925887256195003
1110,2.9903315099289993
1111,2.897691456624316
1112,2.942872328429887
1113,2.776657651697018
1114,2.9139692392990515
1115,2.808251180063201
1116,2.787370507556134
1117,2.979128013090316
1118,2.8752357039553544
1119,2.7355651791260795
1120,2.814857030522757
1121,2.9339215903486418
1122,2.8324714305588223
1123,2.9724613784160163
1124,2.858482490665311
1125,2.846013641335738
1126,2.884747442539147
1127,2.751657554036096
1128,2.597392542477938
1129,2.8066638425919996
1130,2.2223962188526776
1131,2.8756757994234436
1132,2.5428411917186096
1133,2.845712393833959
1134,2.6951660895191836
1135,2.7071037811352774
1136,2.8613546178606146
1137,2.858091212868286
1138,2.7195901355025502
1139,2.947596601341687
1140,2.970053420940813
1141,2.664848286459635
1142,2.75680083385958
1143,2.9739952722886978
1144,2.839421824447883
1145,2.502094282333465
1146,2.694104356753204
1147,2.3819061876305576
1148,3.1570918759980344
1149,2.3526857477466256
1150,2.9177470382099893
1151,2.945956544883
1152,2.7951351826014856
1153,2.849160914927195
1154,2.9213936339048923
1155,3.0670166445431155
1156,2.7600078278950515
1157,2.8576376414102933
1158,2.910308029288304
1159,2.8963712386212417
1160,2.762378998651
1161,2.437743708359982
1162,2.740312342001456
1163,3.028611657304839
1164,2.570589881840108
1165,2.417241442209783
1166,2.7385191607917894
1167,2.6419639315366226
1168,2.7011295701476468
1169,2.8186041139014306
1170,2.3576669235998415
1171,2.805826593880019
1172,2.8144637641117334
1173,3.1407631728272465
1174,2.0967085155743415
1175,3.0789140690646835
1176,2.6336354782540687
1177,2.3046798018638226
1178,3.1643006157578375
1179,2.3925011248392627
1180,1.9978096423368124
1181,2.638452007217162
1182,2.7942845143397563
1183,2.8594785120638218
1184,2.767744351625719
1185,3.0160417832080717
1186,2.6199818079239305
1187,2.972216090743507
1188,2.8368549716291436
1189,2.611782793900099
1190,2.7458217728187195
1191,2.9183863672437105
1192,2.2905800049702187
1193,2.8588422860868024
1194,2.7667582201134095
1195,2.8293588810114207
1196,2.7559417081525694
1197,2.780473471019468
1198,2.5151416487017455
1199,2.3814575484201645
1200,2.823536842959685
1201,2.644052153613531
1202,2.805260000318184
1203,3.018653947214658
1204,2.745684640875985
1205,3.064046632621989
1206,2.968979113651025
1207,2.677191035066325
1208,2.990984923260494
1209,2.8309404578194486
1210,2.7389290054408395
1211,2.6756253166427637
1212,2.745157040298251
1213,2.7754171648798405
1214,2.4578486868173735
1215,2.850231217858707
1216,3.096486030207737
1217,2.516191128918603
1218,3.0138792868049715
1219,2.8786423557856886
1220,2.629575510063614
1221,2.663428942963461
1222,2.7925457587356775
1223,2.7491179918993356
1224,2.0566621378610854
1225,3.2079213924749115
1226,2.5199922428616564
1227,2.9300346357728535
1228,2.372092323752594
1229,2.6202186568392913
1230,2.884424548448217
1231,2.610568506468469
1232,2.6779946608391447
1233,2.6564656704713343
1234,2.887071937746816
1235,2.9539973955263967
1236,2.884305188107143
1237,2.770314675958419
1238,2.861835760369387
1239,2.9656037278824012
1240,2.364668867306525
1241,2.611813673875415
1242,2.8410959660391044
1243,2.5080808879139838
1244,2.416785184002934
1245,2.7382574915469733
1246,2.5291125253583266
1247,2.9912484756401057
1248,2.7023356432651373
1249,2.623129117224638
1250,2.705578836355617
1251,2.64630267997092
1252,2.454473310383375
1253,2.822109867822337
1254,2.7312967255509206
1255,3.0961416968888757
1256,2.9046837348762153
1257,2.44332254644585
1258,2.990150575447475
1259,2.906826226740361
1260,3.0428171825948858
1261,2.505645669239396
1262,2.916418385938056
1263,2.8958378345183027
1264,2.6884442874356416
1265,2.860282496788202
1266,3.020973834360425
1267,2.748772931693283
1268,2.9977518145812665
1269,3.0036212769374657
1270,2.925688436200574
1271,2.634026240988281
1272,3.0225197320527264
1273,2.8412692660597236
1274,2.832355967103297
1275,2.5313358772563954
1276,2.9765149133511444
1277,2.9440472057517684
1278,2.6333480721781517
1279,2.892096285919461
1280,2.8690367790649254
1281,2.4711407209190996
1282,2.5319232807891914
1283,2.8094099917191118
1284,2.7937139587712276
1285,2.9412071679297
1286,2.9038384192478324
1287,2.8592383259260394
1288,2.8054512451926596
1289,2.6162937855220254
1290,3.040923945914588
1291,2.5565734223881953
1292,2.9620529618032254
1293,2.973032931133607
1294,2.696693527337958
1295,2.739381428989318
